Time,Pressure,single,double,triple,move
2000/3/27,21114,20061.97175,18143.4147,16441.3958,21110
2000/3/28,20890,20377.58023,18718.98181,16952.00147,20720.33333
2000/3/29,20157,20531.30616,19216.56134,17482.09557,19163
2000/3/30,16442,20419.01431,19610.98478,18002.4353,18185.66667
2000/3/31,17958,19225.91002,19853.39364,18485.00015,17044.66667
2000/4/1,16734,18845.53701,19665.14855,18895.51819,16901.66667
2000/4/2,16013,18212.07591,19419.26509,19126.4073,16141
2000/4/3,15676,17552.35314,19057.10834,19214.26464,15613
2000/4/4,15150,16989.4472,18605.68178,19167.11775,15330
2000/4/5,15164,16437.61304,18120.8114,18998.68696,15276.33333
2000/4/6,15515,16055.52913,17615.85189,18735.32429,15562.33333
2000/4/7,16008,15893.37039,17147.75506,18399.48257,15983.33333
2000/4/8,16427,15927.75927,16771.43966,18023.96432,15796.66667
2000/4/9,14955,16077.53149,16518.33554,17648.20692,16211
2000/4/10,17251,15740.77204,16386.09433,17309.24551,16676
2000/4/11,17822,16193.84043,16192.49764,17032.30015,17759
2000/4/12,18204,16682.2883,16192.90048,16780.3594,18223
2000/4/13,18643,17138.80181,16339.71683,16604.12172,18679.66667
2000/4/14,19192,17590.06127,16579.44232,16524.80025,19101.66667
2000/4/15,19470,18070.64289,16882.628,16541.19287,19518.33333
2000/4/16,19893,18490.45002,17239.03247,16643.62341,19898
2000/4/17,20331,18911.21501,17614.45774,16822.24613,20285
2000/4/18,20631,19337.15051,18003.48492,17059.90961,19923.66667
2000/4/19,18809,19725.30536,18403.5846,17342.9822,20111.33333
2000/4/20,20894,19450.41375,18800.10082,17661.16292,20210.66667
2000/4/21,20929,19883.48963,18995.1947,18002.84429,20927
2000/4/22,20958,20197.14274,19261.68318,18300.54942,20872.66667
2000/4/23,20731,20425.39992,19542.32105,18588.88954,20735
2000/4/24,20516,20517.07994,19807.24471,18874.919,20478
2000/4/25,20187,20516.75596,20020.19528,19154.61671,20098.66667
2000/4/26,19593,20417.82917,20169.16348,19414.29028,19621.66667
2000/4/27,19085,20170.38042,20243.76319,19640.75224,19148.33333
2000/4/28,18767,19844.76629,20221.74836,19821.65552,17991.33333
2000/4/29,16122,19521.43641,20108.65374,19941.68337,17370.66667
2000/4/30,17223,18501.60548,19932.48854,19991.77448,16596.66667
2000/5/1,16445,18118.02384,19503.22362,19973.9887,16503.66667
2000/5/2,15843,17616.11669,19087.66369,19832.75918,17067.33333
2000/5/3,18914,17084.18168,18646.19959,19609.23053,18497
2000/5/4,20734,17633.12718,18177.59422,19320.32125,20377.33333
2000/5/5,21484,18563.38902,18014.2541,18977.50314,21307.66667
2000/5/6,21705,19439.57232,18178.99458,18688.52843,21572.66667
2000/5/7,21529,20119.20062,18557.1679,18535.66827,21585.33333
2000/5/8,21522,20542.14044,19025.77772,18542.11816,21091.66667
2000/5/9,20224,20836.0983,19480.68653,18687.21603,21138.33333
2000/5/10,21669,20652.46881,19887.31006,18925.25718,21170
2000/5/11,21617,20957.42817,20116.85769,19213.87304,21542.33333
2000/5/12,21341,21155.29972,20369.02883,19484.76844,21188.33333
