Time,Pressure,single,double,triple,move
2000/4/28,13276,14452.96419,14243.83542,14074.6275,14263.33333
2000/4/29,14866,14099.87493,14306.57405,14125.38988,14397
2000/4/30,15049,14329.71245,14244.56431,14179.74513,15036
2000/5/1,15193,14545.49872,14270.10875,14199.19088,15181.33333
2000/5/2,15302,14739.7491,14352.72574,14220.46624,15282.66667
2000/5/3,15353,14908.42437,14468.83275,14260.14409,15400.66667
2000/5/4,15547,15041.79706,14600.71024,14322.75069,15407
2000/5/5,15321,15193.35794,14733.03628,14406.13855,15318
2000/5/6,15086,15231.65056,14871.13278,14504.20787,15004
2000/5/7,14605,15187.95539,14979.28811,14614.28535,13922
2000/5/8,12075,15013.06877,15041.8883,14723.78618,13514.33333
2000/5/9,13863,14131.64814,15033.24244,14819.21681,13038.66667
2000/5/10,13178,14051.0537,14762.76415,14883.4245,13303.66667
2000/5/11,12870,13789.13759,14549.25102,14847.2264,12744.33333
2000/5/12,12185,13513.39631,14321.21699,14757.83378,12594.66667
2000/5/13,12729,13114.87742,14078.87079,14626.84874,12594
2000/5/14,12868,12999.11419,13789.67278,14462.45536,12956
2000/5/15,13271,12959.77994,13552.5052,14260.62058,13291.66667
2000/5/16,13736,13053.14595,13374.68762,14048.18597,13703.33333
2000/5/17,14103,13258.00217,13278.22512,13846.13646,13791
2000/5/18,13534,13511.50152,13272.15824,13675.76306,14075
2000/5/19,14588,13518.25106,13343.96122,13554.68161,14214
2000/5/20,14520,13839.17574,13396.24817,13491.4655,14534.33333
2000/5/21,14495,14043.42302,13529.12644,13462.9003,14846.33333
2000/5/22,15524,14178.89611,13683.41542,13482.76814,16048.66667
2000/5/23,18127,14582.42728,13832.05963,13542.96232,17303.66667
2000/5/24,18260,15645.7991,14057.16992,13629.69152,18207
2000/5/25,18234,16430.05937,14533.75867,13757.93504,18169.66667
2000/5/26,18015,16971.24156,15102.64888,13990.68213,17895.33333
2000/5/27,17437,17284.36909,15663.22668,14324.27215,16903
2000/5/28,15257,17330.15836,16149.56941,14725.95851,15796.66667
2000/5/29,14696,16708.21085,16503.74609,15153.04178,14531.66667
2000/5/30,13642,16104.5476,16565.08552,15558.25308,13706
2000/5/31,12780,15365.78332,16426.92414,15860.30281,12872.33333
2000/6/1,12195,14590.04832,16108.5819,16030.28921,12352.33333
2000/6/2,12082,13871.53383,15653.02182,16053.77702,11933.66667
2000/6/3,11524,13334.67368,15118.57542,15933.55046,11559.33333
2000/6/4,11072,12791.47157,14583.4049,15689.05795,11313.33333
2000/6/5,11344,12275.6301,14045.8249,15357.36203,11395
2000/6/6,11769,11996.14107,13514.76646,14963.90089,11087.66667
2000/6/7,10150,11927.99875,13059.17885,14529.16057,11493
2000/6/8,12560,11394.59913,12719.82482,14088.16605,11815.66667
2000/6/9,12737,11744.21939,12322.25711,13677.66368,12696.66667
2000/6/10,12793,12042.05357,12148.84579,13271.04171,12810.66667
2000/6/11,12902,12267.3375,12116.80813,12934.38293,12856.33333
2000/6/12,12874,12457.73625,12161.96694,12689.11049,12835.33333
2000/6/13,12730,12582.61537,12250.69773,12530.96743,12742.33333
2000/6/14,12623,12626.83076,12350.27302,12446.88652,12654
2000/6/15,12609,12625.68153,12433.24035,12417.90247,12583
2000/6/16,12517,12620.67707,12490.9727,12422.50383,11915.33333
2000/6/17,10620,12589.57395,12529.88401,12443.04449,11903.33333
2000/6/18,12573,11998.70177,12547.791,12469.09635,11895.66667
2000/6/19,12494,12170.99124,12383.06423,12492.70474,12467.33333
2000/6/20,12335,12267.89387,12319.44233,12459.81259,12398
2000/6/21,12365,12288.02571,12303.97779,12417.70151,12358.66667
2000/6/22,12376,12311.11799,12299.19216,12383.58439,12329.66667
2000/6/23,12248,12330.5826,12302.76991,12358.26673,12274.66667
2000/6/24,12200,12305.80782,12311.11372,12341.61768,12256.66667
2000/6/25,12322,12274.06547,12309.52195,12332.46649,12261
2000/6/26,12261,12288.44583,12298.88501,12325.58313,11560
2000/6/27,10097,12280.21208,12295.75325,12317.57369,11579.66667
2000/6/28,12381,11625.24846,12291.0909,12311.02756,11606.33333
2000/6/29,12341,11851.97392,12091.33817,12305.04656,12383.66667
2000/6/30,12429,11998.68174,12019.52889,12240.93404,12468
2000/7/1,12634,12127.77722,12013.27475,12174.5125,12447.33333
2000/7/2,12279,12279.64405,12047.62549,12126.14117,12352.33333
2000/7/3,12144,12279.45084,12117.23106,12102.58647,12089.33333
2000/7/4,11845,12238.81559,12165.89699,12106.97985,11909
2000/7/5,11738,12120.67091,12187.77257,12124.65499,11733
2000/7/6,11616,12005.86964,12167.64207,12143.59026,11008
2000/7/7,9670,11888.90875,12119.11034,12150.80581,10770.33333
2000/7/8,11025,11223.23612,12050.04986,12141.29717,10404
2000/7/9,10517,11163.76529,11802.00574,12113.92298,10435
2000/7/10,9763,10969.7357,11610.5336,12020.34781,9872
2000/7/11,9336,10607.71499,11418.29423,11897.40355,9427
2000/7/12,9182,10226.20049,11175.12046,11753.67075,9286
2000/7/13,9340,9912.940345,10890.44447,11580.10566,9372
2000/7/14,9594,9741.058242,10597.19323,11373.20731,9718.333333
2000/7/15,10221,9696.940769,10340.35274,11140.40308,10057.33333
2000/7/16,10357,9854.158538,10147.32915,10900.38798,10129.66667
2000/7/17,9811,10005.01098,10059.37796,10674.47033,10337
2000/7/18,10843,9946.807684,10043.06787,10489.94262,10506
2000/7/19,10864,10215.66538,10014.18981,10355.88019,10946.33333
2000/7/20,11132,10410.16577,10074.63248,10253.37308,11065.66667
2000/7/21,11201,10626.71604,10175.29247,10199.7509,11259.33333
2000/7/22,11445,10799.00122,10310.71954,10192.41337,11365.33333
2000/7/23,11450,10992.80086,10457.20404,10227.90522,11493.66667
2000/7/24,11586,11129.9606,10617.88309,10296.69487,12360.66667
2000/7/25,14046,11266.77242,10771.50634,10393.05133,14719
2000/7/26,18525,12100.54069,10920.08617,10506.58784,16927.33333
2000/7/27,18211,14027.87849,11274.22252,10630.63733,18406.33333
2000/7/28,18483,15282.81494,12100.31931,10823.71289,18187.33333
2000/7/29,17868,16242.87046,13055.068,11206.69482,17960.66667
2000/7/30,17531,16730.40932,14011.40874,11761.20677,17628
2000/7/31,17485,16970.58652,14827.10891,12436.26736,17441.66667
2000/8/1,17309,17124.91057,15470.1522,13153.51983,17204
2000/8/2,16818,17180.1374,15966.57971,13848.50954,16696
2000/8/3,15961,17071.49618,16330.64701,14483.93059,16046.66667
2000/8/4,15361,16738.34732,16552.90176,15037.94552,15248.66667
2000/8/5,14424,16325.14313,16608.53543,15492.43239,13804.66667
2000/8/6,11629,15754.80019,16523.51774,15827.2633,13004
2000/8/7,12959,14517.06013,16292.90247,16036.13963,12509.33333
2000/8/8,12940,14049.64209,15760.14977,16113.16849,13048.33333
2000/8/9,13246,13716.74946,15246.99747,16007.26287,13121
2000/8/10,13177,13575.52463,14787.92307,15779.18325,13239.66667
2000/8/11,13296,13455.96724,14424.20353,15481.8052,13281.33333
2000/8/12,13371,13407.97707,14133.73265,15164.5247,13392.66667
2000/8/13,13511,13396.88395,13916.00597,14855.28708,13469
2000/8/14,13525,13431.11876,13760.26936,14573.50275,13587.33333
2000/8/15,13726,13459.28313,13661.52418,14329.53273,13198.66667
2000/8/16,12345,13539.29819,13600.85187,14129.13017,13287.66667
2000/8/17,13792,13181.00874,13582.38577,13970.64668,13357.66667
2000/8/18,13936,13364.30611,13461.97266,13854.1684,13839.33333
2000/8/19,13790,13535.81428,13432.67269,13736.50968,13831.66667
2000/8/20,13769,13612.07,13463.61517,13645.35858,13782.66667
2000/8/21,13789,13659.149,13508.15162,13590.83556,13757
2000/8/22,13713,13698.1043,13553.45083,13566.03038,13731
2000/8/23,13691,13702.57301,13596.84687,13562.25651,13698.66667
2000/8/24,13692,13699.10111,13628.56471,13572.63362,13686.66667
2000/8/25,13677,13696.97077,13649.72563,13589.41295,13241
2000/8/26,12354,13690.97954,13663.89917,13607.50675,13217.66667
2000/8/27,13622,13289.88568,13672.02328,13624.42448,13207.33333
2000/8/28,13646,13389.51998,13557.382,13638.70412,13608.66667
2000/8/29,13558,13466.46398,13507.02339,13614.30749,13617.66667
2000/8/30,13649,13493.92479,13494.85557,13582.12226,13684
2000/8/31,13845,13540.44735,13494.57634,13555.94225,13825.66667
2000/9/1,13983,13631.81315,13508.33764,13537.53248,13935.66667
2000/9/2,13979,13737.1692,13545.38029,13528.77403,13995.33333
2000/9/3,14024,13809.71844,13602.91697,13533.75591,14053
2000/9/4,14156,13874.00291,13664.95741,13554.50422,13501.33333
2000/9/5,12324,13958.60204,13727.67106,13587.64018,13527
2000/9/6,14101,13468.22143,13796.95035,13629.64944,13564.66667
2000/9/7,14269,13658.055,13698.33167,13679.83972,14207.66667
2000/9/8,14253,13841.3385,13686.24867,13685.3873,14232
2000/9/9,14174,13964.83695,13732.77562,13685.64571,14132.33333
2000/9/10,13970,14027.58586,13802.39402,13699.78469,14042.33333
2000/9/11,13983,14010.3101,13869.95157,13730.56749,13902
2000/9/12,13753,14002.11707,13912.05913,13772.38271,13765
2000/9/13,13559,13927.38195,13939.07651,13814.28564,13611.33333
2000/9/14,13522,13816.86737,13935.56815,13851.7229,12677.66667
2000/9/15,10952,13728.40716,13899.95791,13876.87647,12597.66667
2000/9/16,13319,12895.48501,13848.49269,13883.80091,12397.66667
2000/9/17,12922,13022.53951,13562.59038,13873.20844,12902.66667
2000/9/18,12467,12992.37765,13400.57512,13780.02302,12444.66667
2000/9/19,11945,12834.76436,13278.11588,13666.18865,11817.66667
2000/9/20,11041,12567.83505,13145.11042,13549.76682,11216
2000/9/21,10662,12109.78454,12971.92781,13428.3699,10735
2000/9/22,10502,11675.44917,12713.28483,13291.43727,10507.33333
2000/9/23,10358,11323.41442,12401.93413,13117.99154,10531.33333
2000/9/24,10734,11033.7901,12078.37822,12903.17432,10347.33333
2000/9/25,9950,10943.85307,11765.00178,12655.73549,10751.66667
2000/9/26,11571,10645.69715,11518.65717,12388.51538,10957.33333
2000/9/27,11351,10923.288,11256.76916,12127.55791,11485
2000/9/28,11533,11051.6016,11156.72481,11866.32129,11412
2000/9/29,11352,11196.02112,11125.18785,11653.44235,11461
2000/9/30,11498,11242.81478,11146.43783,11494.966,11630.66667
2000/10/1,12042,11319.37035,11175.35092,11390.40755,12716.66667
2000/10/2,14610,11536.15924,11218.55675,11325.89056,13907.33333
2000/10/3,15070,12458.31147,11313.8375,11293.69042,14870
2000/10/4,14930,13241.81803,11657.17969,11299.73454,14678.33333
2000/10/5,14035,13748.27262,12132.57119,11406.96808,14520.33333
2000/10/6,14596,13834.29083,12617.28162,11624.64902,14439.33333
2000/10/7,14687,14062.80358,12982.38438,11922.4388,14519
2000/10/8,14274,14250.06251,13306.51014,12240.42247,14171.33333
2000/10/9,13553,14257.24376,13589.57585,12560.24877,13310.66667
2000/10/10,12105,14045.97063,13789.87622,12869.0469,12479.33333
2000/10/11,11780,13463.67944,13866.70455,13145.2957,11749.66667
2000/10/12,11364,12958.57561,13745.79701,13361.71835,11427
2000/10/13,11137,12480.20293,13509.63059,13476.94195,11084.33333
2000/10/14,10752,12077.24205,13200.80229,13486.74854,10134.66667
2000/10/15,8515,11679.66943,12863.73422,13400.96467,9947
2000/10/16,10574,10730.2686,12508.51478,13239.79553,10010.66667
2000/10/17,10943,10683.38802,11975.04093,13020.41131,10965.33333
2000/10/18,11379,10761.27162,11587.54506,12706.80019,11342
2000/10/19,11704,10946.59013,11339.66302,12371.02365,11675.66667
2000/10/20,11944,11173.81309,11221.74116,12061.61546,11921
2000/10/21,12115,11404.86916,11207.36274,11809.65317,12094.33333
2000/10/22,12224,11617.90841,11266.61467,11628.96604,12260.33333
2000/10/23,12442,11799.73589,11372.00279,11520.26063,12454
2000/10/24,12696,11992.41512,11500.32272,11475.78328,12135.33333
2000/10/25,11268,12203.49059,11647.95044,11483.14511,12333.33333
2000/10/26,13036,11922.84341,11814.61248,11532.58671,12494.33333
2000/10/27,13179,12256.79039,11847.08176,11617.19444,13192
2000/10/28,13361,12533.45327,11969.99435,11686.16064,13322
2000/10/29,13426,12781.71729,12139.03203,11771.31075,13450
2000/10/30,13563,12975.0021,12331.83761,11881.62713,13551.66667
2000/10/31,13666,13151.40147,12524.78695,12016.69028,13663
2000/11/1,13760,13305.78103,12712.77131,12169.11928,13724
2000/11/2,13746,13442.04672,12890.67423,12332.21489,13794
2000/11/3,13876,13533.2327,13056.08597,12499.75269,13368.66667
2000/11/4,12484,13636.06289,13199.22999,12666.65268,13429.66667
2000/11/5,13929,13290.44403,13330.27986,12826.42587,13478.66667
2000/11/6,14023,13482.01082,13318.32911,12977.58207,13995.66667
2000/11/7,14035,13644.30757,13367.43362,13079.80618,14069.66667
2000/11/8,14151,13761.5153,13450.49581,13166.09441,14149.66667
2000/11/9,14263,13878.36071,13543.80166,13251.41483,14218
2000/11/10,14240,13993.7525,13644.16937,13339.13088,14269.33333
2000/11/11,14305,14067.62675,13749.04431,13430.64243,14344.33333
2000/11/12,14488,14138.83872,13844.61904,13526.16299,14423.66667
2000/11/13,14478,14243.58711,13932.88495,13621.69981,13894.66667
2000/11/14,12718,14313.91097,14026.09559,13715.05535,13758
2000/11/15,14078,13835.13768,14112.44021,13808.36742,13588
2000/11/16,13968,13907.99638,14029.24945,13899.58926,13949.66667
2000/11/17,13803,13925.99746,13992.87353,13938.48732,13758.66667
2000/11/18,13505,13889.09823,13972.81071,13954.80318,13540
2000/11/19,13312,13773.86876,13947.69696,13960.20544,13282
2000/11/20,13029,13635.30813,13895.5485,13956.4529,13039.66667
2000/11/21,12778,13453.41569,13817.47639,13938.18158,12747.33333
2000/11/22,12435,13250.79098,13708.25818,13901.97002,12425.33333
2000/11/23,12063,13006.05369,13571.01802,13843.85647,11737
2000/11/24,10713,12723.13758,13401.52872,13762.00494,11428.33333
2000/11/25,11509,12120.09631,13198.01138,13653.86207,11254.33333
2000/11/26,11541,11936.76742,12874.63686,13517.10686,11458.66667
2000/11/27,11326,11818.03719,12593.27603,13324.36586,11440.66667
2000/11/28,11455,11670.42603,12360.70437,13105.03891,11513.33333
2000/11/29,11759,11605.79822,12153.62087,12881.73855,11698.66667
2000/11/30,11882,11651.75876,11989.27408,12663.30325,11942
2000/12/1,12185,11720.83113,11888.01948,12461.0945,12075
2000/12/2,12158,11860.08179,11837.86298,12289.17199,12167
2000/12/3,12158,11949.45725,11844.52862,12153.77929,11891
2000/12/4,11357,12012.02008,11876.00721,12061.00409,11972.66667
2000/12/5,12403,11815.51405,11916.81107,12005.50502,12143.66667
2000/12/6,12671,11991.75984,11886.42197,11978.89684,12597.66667
2000/12/7,12719,12195.53189,11918.02333,11951.15438,12693.66667
2000/12/8,12691,12352.57232,12001.2759,11941.21506,12792.33333
2000/12/9,12967,12454.10062,12106.66482,11959.23331,14397.33333
2000/12/10,17534,12607.97044,12210.89556,12003.46276,16629.33333
2000/12/11,19387,14085.77931,12330.01803,12065.6926,18693.66667
2000/12/12,19160,15676.14551,12856.74641,12144.99023,19097.66667
2000/12/13,18746,16721.30186,13702.56614,12358.51708,18437
2000/12/14,17405,17328.7113,14608.18686,12761.7318,18094
2000/12/15,18131,17351.59791,15424.34419,13315.66832,17531
2000/12/16,17057,17585.41854,16002.52031,13948.27108,17259
2000/12/17,16589,17426.89298,16477.38978,14564.54585,16594.33333
2000/12/18,16137,17175.52508,16762.24074,15138.39903,16269.66667
2000/12/19,16083,16863.96756,16886.22604,15625.55154,16049
2000/12/20,15927,16629.67729,16879.5485,16003.75389,15936.66667
2000/12/21,15800,16418.8741,16804.58713,16266.49227,15943.33333
2000/12/22,16103,16233.21187,16688.87323,16427.92073,16207
2000/12/23,16718,16194.14831,16552.17482,16506.20648,16056
2000/12/24,15347,16351.30382,16444.76687,16519.99698,16460
2000/12/25,17315,16050.01267,16416.72795,16497.42795,16689
2000/12/26,17405,16429.50887,16306.71337,16473.21795,17349.33333
2000/12/27,17328,16722.15621,16343.55202,16423.26657,17325.33333
2000/12/28,17243,16903.90935,16457.13328,16399.35221,17234.66667
2000/12/29,17133,17005.63654,16591.1661,16416.68653,17097
2000/12/30,16915,17043.84558,16715.50723,16469.0304,16961.66667
2000/12/31,16837,17005.19191,16814.00874,16542.97345,16892.33333
2001/1/1,16925,16954.73433,16871.36369,16624.28403,16802
2001/1/2,16644,16945.81403,16896.37488,16698.40793,15942
2001/1/3,14257,16855.26982,16911.20663,16757.79802,15890.66667
2001/1/4,16771,16075.78888,16894.42559,16803.8206,15939.33333
2001/1/5,16790,16284.35221,16648.83457,16831.00209,16799.33333
2001/1/6,16837,16436.04655,16539.48987,16776.35184,16828
2001/1/7,16857,16556.33258,16508.45687,16705.29325,16816
2001/1/8,16754,16646.53281,16522.81958,16646.24233,16779.33333
2001/1/9,16727,16678.77297,16559.93355,16609.21551,16721.33333
2001/1/10,16683,16693.24108,16595.58538,16594.43092,16664.66667
2001/1/11,16584,16690.16875,16624.88209,16594.77726,16654
2001/1/12,16695,16658.31813,16644.46809,16603.80871,16049.33333
2001/1/13,14869,16669.32269,16648.6231,16616.00652,16126.33333
2001/1/14,16815,16129.22588,16654.83298,16625.79149,16149
2001/1/15,16763,16334.95812,16497.15085,16634.50394,16737.33333
2001/1/16,16634,16463.37068,16448.49303,16593.29801,16548
2001/1/17,16247,16514.55948,16452.95632,16549.85652,16340.33333
2001/1/18,16140,16434.29163,16471.43727,16520.78646,16080.33333
2001/1/19,15854,16346.00414,16460.29358,16505.9817,15940.33333
2001/1/20,15827,16198.4029,16426.00675,16492.27527,15736.33333
2001/1/21,15528,16086.98203,16357.72559,16472.39471,15444
2001/1/22,14977,15919.28742,16276.50253,16437.99398,14410.33333
2001/1/23,12726,15636.60119,16169.33799,16389.54654,14066
2001/1/24,14495,14763.42084,16009.51695,16323.48398,13813.33333
2001/1/25,14219,14682.89459,15635.68812,16229.29387,14139
2001/1/26,13703,14543.72621,15349.85006,16051.21214,13741.33333
2001/1/27,13302,14291.50835,15108.0129,15840.80352,13383.66667
2001/1/28,13146,13994.65584,14863.06154,15620.96633,13191
2001/1/29,13125,13740.05909,14602.53983,15393.5949,13192.33333
2001/1/30,13306,13555.54136,14343.79561,15156.27838,13279.33333
2001/1/31,13407,13480.67895,14107.31933,14912.53354,13387.33333
2001/2/1,13449,13458.57527,13919.32722,14670.96928,13038.33333
2001/2/2,12259,13455.70269,13781.10163,14445.47666,13047
2001/2/3,13433,13096.69188,13683.48195,14246.16415,13056.66667
2001/2/4,13478,13197.58432,13507.44493,14077.35949,13441.33333
2001/2/5,13413,13281.70902,13414.48675,13906.38512,13453.66667
2001/2/6,13470,13321.09632,13374.65343,13758.81561,13360
2001/2/7,13197,13365.76742,13358.58629,13643.56696,13345.66667
2001/2/8,13370,13315.13719,13360.74063,13558.07276,13163.33333
2001/2/9,12923,13331.59604,13347.0596,13498.87312,12952.66667
2001/2/10,12565,13209.01723,13342.42053,13453.32906,12611.66667
2001/2/11,12347,13015.81206,13302.39954,13420.0565,12038.33333
2001/2/12,11203,12815.16844,13216.4233,13384.75942,13721.33333
2001/2/13,17614,12331.51791,13096.04684,13334.25858,16341
2001/2/14,20206,13916.26254,12866.68816,13262.79506,19682.33333
2001/2/15,21227,15803.18378,13181.56047,13143.96299,20761
2001/2/16,20850,17430.32864,13968.04746,13155.24223,20633.33333
2001/2/17,19823,18456.23005,15006.73182,13399.0838,19646.66667
2001/2/18,18267,18866.26103,16041.58129,13881.37821,18313.33333
2001/2/19,16850,18686.48272,16888.98521,14529.43913,17469.33333
2001/2/20,17291,18135.53791,17428.23447,15237.30295,17284.66667
2001/2/21,17713,17882.17653,17640.4255,15894.58241,17042.33333
2001/2/22,16123,17831.42357,17712.95081,16418.33533,17130.33333
2001/2/23,17555,17318.8965,17748.49264,16806.71998,17270.66667
2001/2/24,18134,17389.72755,17619.6138,17089.25178,18102
2001/2/25,18617,17613.00929,17550.64792,17248.36038,18529.33333
2001/2/26,18837,17914.2065,17569.35633,17339.04664,18829.66667
2001/2/27,19035,18191.04455,17672.81138,17408.13955,19006.66667
2001/2/28,19148,18444.23119,17828.28133,17487.5411,19129.66667
