Time,Pressure,single,double,triple,move
2000/3/27,21282,19920.48093,19421.57691,19063.32227,21346.66667
2000/3/28,21509,20328.93665,19571.24812,19170.79866,21421
2000/3/29,21472,20682.95566,19798.55468,19290.9335,21563.66667
2000/3/30,21710,20919.66896,20063.87497,19443.21985,21629.66667
2000/3/31,21707,21156.76827,20320.61317,19629.41639,21683
2000/4/1,21632,21321.83779,20571.4597,19836.77542,21622
2000/4/2,21527,21414.88645,20796.57313,20057.18071,21347.66667
2000/4/3,20884,21448.52052,20982.06712,20278.99843,20521.66667
2000/4/4,19154,21279.16436,21122.00314,20489.91904,20125.33333
2000/4/5,20338,20641.61505,21169.15151,20679.54427,19807.33333
2000/4/6,19930,20550.53054,21010.89057,20826.42644,20000
2000/4/7,19732,20364.37138,20872.78256,20881.76568,19441.66667
2000/4/8,18663,20174.65996,20720.25921,20879.07075,18824.66667
2000/4/9,18079,19721.16197,20556.57943,20831.42728,18065
2000/4/10,17453,19228.51338,20305.9542,20748.97293,17698.33333
2000/4/11,17563,18695.85937,19982.72195,20616.06731,17575.33333
2000/4/12,17710,18356.00156,19596.66318,20426.0637,17653.33333
2000/4/13,17687,18162.20109,19224.46469,20177.24354,17347.66667
2000/4/14,16646,18019.64076,18905.78561,19891.40989,17110.66667
2000/4/15,16999,17607.54853,18639.94216,19595.7226,16587
2000/4/16,16116,17424.98397,18330.22407,19308.98847,16025
2000/4/17,14960,17032.28878,18058.65204,19015.35915,15338.33333
2000/4/18,14939,16410.60215,17750.74306,18728.34702,15012.66667
2000/4/19,15139,15969.1215,17348.70079,18435.06583,15796.33333
2000/4/20,17311,15720.08505,16934.827,18109.15632,17049
2000/4/21,18697,16197.35954,16570.40442,17756.85752,18365.66667
2000/4/22,19089,16947.25168,16458.49095,17400.92159,19106.33333
2000/4/23,19533,17589.77617,16605.11917,17118.1924,18232
2000/4/24,16074,18172.74332,16900.51627,16964.27043,17353.33333
2000/4/25,16453,17543.12032,17282.18439,16945.14418,15543.33333
2000/4/26,14103,17216.08423,17360.46517,17046.25624,14393.33333
2000/4/27,12624,16282.15896,17317.15089,17140.51892,12451.33333
2000/4/28,10627,15184.71127,17006.65331,17193.50851,10707.33333
2000/4/29,8871,13817.39789,16460.0707,17137.45195,9287.333333
2000/4/30,8364,12333.47852,15667.26885,16934.23757,8563
2000/5/1,8454,11142.63497,14667.13176,16554.14696,8392
2000/5/2,8358,10336.04448,13609.78272,15988.0424,8452.666667
2000/5/3,8546,9742.631133,12627.66125,15274.56449,7895.666667
2000/5/4,6783,9383.641793,11762.15221,14480.49352,7961.666667
2000/5/5,8556,8603.449255,11048.59909,13664.99113,8003.666667
2000/5/6,8672,8589.214479,10315.05414,12880.07351,8656
2000/5/7,8740,8614.050135,9797.30224,12110.5677,8705.333333
2000/5/8,8704,8651.835095,9442.326608,11416.58806,8670
2000/5/9,8566,8667.484566,9205.179154,10824.30963,8572
2000/5/10,8446,8637.039196,9043.870778,10338.57048,8479
2000/5/11,8425,8579.727437,8921.821303,9950.160573,8376.666667
2000/5/12,8259,8533.309206,8819.193144,9641.658792,8284
2000/5/13,8168,8451.016444,8733.427962,9394.919097,7422
2000/5/14,5839,8366.111511,8648.704507,9196.471757,7420.333333
2000/5/15,8254,7607.978058,8563.926608,9032.141582,7487.666667
2000/5/16,8370,7801.78464,8277.142043,8891.67709,8389.333333
2000/5/17,8544,7972.249248,8134.534822,8707.316576,8540
2000/5/18,8706,8143.774474,8085.84915,8535.48205,8696.666667
2000/5/19,8840,8312.442132,8103.226747,8400.59218,8921.666667
2000/5/20,9219,8470.709492,8165.991363,8311.38255,9196
2000/5/21,9529,8695.196645,8257.406801,8267.765194,9527.666667
2000/5/22,9835,8945.337651,8388.743754,8264.657676,9873.333333
2000/5/23,10256,9212.236356,8555.721923,8301.8835,9610
2000/5/24,8739,9525.365449,8752.676253,8378.035027,10115
2000/5/25,11350,9289.455814,8984.483012,8490.427395,10708.66667
2000/5/26,12037,9907.61907,9075.974853,8638.64408,11987.33333
2000/5/27,12575,10546.43335,9325.468118,8769.843312,12634.33333
2000/5/28,13291,11155.00334,9691.757687,8936.530754,13307.66667
2000/5/29,14057,11795.80234,10130.73138,9163.098834,14012.66667
2000/5/30,14690,12474.16164,10630.25267,9453.388599,14701.33333
2000/5/31,15357,13138.91315,11183.42536,9806.447821,15276
2000/6/1,15781,13804.3392,11770.0717,10219.54108,15856.33333
2000/6/2,16431,14397.33744,12380.35195,10684.70027,16001.33333
2000/6/3,15792,15007.43621,12985.4476,11193.39577,16511.66667
2000/6/4,17312,15242.80535,13592.04418,11731.01132,16900
2000/6/5,17596,15863.56374,14087.27253,12289.32118,18102
2000/6/6,19398,16383.29462,14620.15989,12828.70658,20217
2000/6/7,23657,17287.70623,15149.10031,13366.14258,23010.66667
2000/6/8,25977,19198.49436,15790.68209,13901.0299,25383
2000/6/9,26515,21232.04605,16813.02577,14467.92555,26299.66667
2000/6/10,26407,22816.93224,18138.73186,15171.45562,26112.66667
2000/6/11,25416,23893.95257,19542.19197,16061.63849,25370.66667
2000/6/12,24289,24350.5668,20847.72015,17105.80453,23469
2000/6/13,20702,24332.09676,21898.57414,18228.37922,22488.33333
2000/6/14,22474,23243.06773,22628.63093,19329.4377,21722.33333
2000/6/15,21991,23012.34741,22812.96197,20319.19567,21858.66667
2000/6/16,21111,22705.94319,22872.7776,21067.32556,21042.33333
2000/6/17,20025,22227.46023,22822.72728,21608.96117,19867
2000/6/18,18465,21566.72216,22644.14716,21973.091,18592.66667
2000/6/19,17288,20636.20551,22320.91966,22174.40785,17611.33333
2000/6/20,17081,19631.74386,21815.50542,22218.36139,17049
2000/6/21,16778,18866.5207,21160.37695,22097.5046,17122
2000/6/22,17507,18239.96449,20472.22008,21816.36631,16949.33333
2000/6/23,16563,18020.07514,19802.5434,21413.12244,17526
2000/6/24,18508,17582.9526,19267.80292,20929.94873,17949.66667
2000/6/25,18778,17860.46682,18762.34783,20431.30499,18748.33333
2000/6/26,18959,18135.72677,18491.78352,19930.61784,18962
2000/6/27,19149,18382.70874,18384.9665,19498.96754,19187.66667
2000/6/28,19455,18612.59612,18384.28917,19164.76723,19373.66667
2000/6/29,19517,18865.31728,18452.78126,18930.62381,19556.66667
2000/6/30,19698,19060.8221,18576.54206,18787.27105,19727.66667
2000/7/1,19968,19251.97547,18721.82607,18724.05235,19994
2000/7/2,20316,19466.78283,18880.87089,18723.38447,19811
2000/7/3,19149,19721.54798,19056.64447,18770.6304,20270.33333
2000/7/4,21346,19549.78359,19256.11553,18856.43462,20769.66667
2000/7/5,21814,20088.64851,19344.21594,18976.33889,21839
2000/7/6,22357,20606.25396,19567.54571,19086.70201,22267.33333
2000/7/7,22631,21131.47777,19879.15819,19230.95512,22683.66667
2000/7/8,23063,21581.33444,20254.85406,19425.41604,22906.33333
2000/7/9,23025,22025.83411,20652.79817,19674.24745,23101.33333
2000/7/10,23216,22325.58388,21064.70895,19967.81266,23070.33333
2000/7/11,22970,22592.70871,21442.97143,20296.88155,22885.33333
2000/7/12,22470,22705.8961,21787.89262,20640.70852,21947
2000/7/13,20401,22635.12727,22063.29366,20984.86375,21130.33333
2000/7/14,20520,21964.88909,22234.84374,21308.39272,20237.33333
2000/7/15,19791,21531.42236,22153.85735,21586.32803,19939.66667
2000/7/16,19508,21009.29565,21967.12685,21756.58682,19542.66667
2000/7/17,19329,20558.90696,21679.77749,21819.74883,19471.33333
2000/7/18,19577,20189.93487,21343.51633,21777.75743,19485.66667
2000/7/19,19551,20006.05441,20997.44189,21647.4851,19581.33333
2000/7/20,19616,19869.53809,20700.02565,21452.47214,19481
2000/7/21,19276,19793.47666,20450.87938,21226.73819,19249
2000/7/22,18855,19638.23366,20253.65856,20993.98055,18600.66667
2000/7/23,17671,19403.26356,20069.03109,20771.88395,18287.66667
2000/7/24,18337,18883.58449,19869.30083,20561.02809,18079.66667
2000/7/25,18231,18719.60915,19573.58593,20353.50992,18505.66667
2000/7/26,18949,18573.0264,19317.3929,20119.53272,19283.66667
2000/7/27,20671,18685.81848,19094.08295,19878.89077,20450
2000/7/28,21730,19281.37294,18971.60361,19643.44843,21465
2000/7/29,21994,20015.96106,19064.53441,19441.89498,21712.33333
2000/7/30,21413,20609.37274,19349.9624,19328.68681,21100
2000/7/31,19893,20850.46092,19727.7855,19335.06949,20088.66667
2000/8/1,18960,20563.22264,20064.58813,19452.88429,18366
2000/8/2,16245,20082.25585,20214.17848,19636.39544,17714
2000/8/3,17937,18931.07909,20174.60169,19809.73035,17053.33333
2000/8/4,16978,18632.85537,19801.54491,19919.19176,16940.66667
2000/8/5,15907,18136.39876,19450.93805,19883.8977,15645.33333
2000/8/6,14051,17467.57913,19056.57626,19754.00981,14179.33333
2000/8/7,12580,16442.60539,18579.87712,19544.77974,12920.33333
2000/8/8,12130,15283.82377,17938.6956,19255.30896,12458.66667
2000/8/9,12666,14337.67664,17142.23405,18860.32495,12527
2000/8/10,12785,13836.17365,16300.86683,18344.89768,12711
2000/8/11,12682,13520.82155,15561.45888,17731.68843,12169.33333
2000/8/12,11041,13269.17509,14949.26768,17080.61956,12201
2000/8/13,12880,12600.72256,14445.2399,16441.214,12369.33333
2000/8/14,13187,12684.50579,13891.8847,15842.42177,13141
2000/8/15,13356,12835.25406,13529.67103,15257.26065,13320.66667
2000/8/16,13419,12991.47784,13321.34594,14738.98376,13382
2000/8/17,13371,13119.73449,13222.38551,14313.69241,13350.33333
2000/8/18,13261,13195.11414,13191.5902,13986.30034,13223.33333
2000/8/19,13038,13214.8799,13192.64738,13747.8873,12974
2000/8/20,12623,13161.81593,13199.31714,13581.31532,12771.33333
2000/8/21,12653,13000.17115,13188.06678,13466.71587,11996.33333
2000/8/22,10713,12896.01981,13131.69809,13383.12114,11806.33333
2000/8/23,12053,12241.11386,13060.9946,13307.69422,11711.66667
2000/8/24,12369,12184.6797,12815.03038,13233.68434,12271.33333
2000/8/25,12392,12239.97579,12625.92518,13108.08815,12471
2000/8/26,12652,12285.58306,12510.14036,12963.43926,12555.33333
2000/8/27,12622,12395.50814,12442.77317,12827.44959,12656.66667
2000/8/28,12696,12463.4557,12428.59366,12712.04666,12630.33333
2000/8/29,12573,12533.21899,12439.05227,12627.01076,12551.33333
2000/8/30,12385,12545.15329,12467.30229,12570.62322,12459.33333
2000/8/31,12420,12497.1073,12490.65759,12539.62694,11598.66667
