Time,Pressure,single,double,triple,move
2000/6/24,12656,14355.94553,14426.33411,13949.25092,12549.66667
2000/6/25,11289,13845.96187,14405.21753,14092.37588,11231.66667
2000/6/26,9750,13078.87331,14237.44083,14186.22837,9960.333333
2000/6/27,8842,12080.21132,13889.87058,14201.59211,8487.333333
2000/6/28,6870,11108.74792,13346.9728,14108.07565,8044.666667
2000/6/29,8422,9837.123545,12675.50533,13879.74479,7900.666667
2000/6/30,8410,9412.586481,11823.9908,13518.47296,8465.333333
2000/7/1,8564,9111.810537,11100.5695,13010.12831,8615
2000/7/2,8871,8947.467376,10503.94181,12437.26067,8772
2000/7/3,8881,8924.527163,10036.99948,11857.26501,8958.333333
2000/7/4,9123,8911.469014,9703.257786,11311.18535,9140.333333
2000/7/5,9417,8974.92831,9465.721155,10828.80708,9351.666667
2000/7/6,9515,9107.549817,9318.483301,10419.8813,9502.333333
2000/7/7,9575,9229.784872,9255.203256,10089.4619,9177
2000/7/8,8441,9333.34941,9247.577741,9839.184309,9305
2000/7/9,9899,9065.644587,9273.309242,9661.702338,9470
2000/7/10,10070,9315.651211,9211.009845,9545.184409,10037.33333
2000/7/11,10143,9541.955848,9242.402255,9444.93204,10128.66667
2000/7/12,10173,9722.269093,9332.268333,9384.173105,10175.66667
2000/7/13,10211,9857.488365,9449.268561,9368.601673,10193.66667
2000/7/14,10197,9963.541856,9571.734502,9392.801739,10175
2000/7/15,10117,10033.5793,9689.276708,9446.481568,10150.33333
2000/7/16,10137,10058.60551,9792.567486,9519.32011,10079
2000/7/17,9983,10082.12386,9872.378893,9601.294323,9496.666667
2000/7/18,8370,10052.3867,9935.302382,9682.619694,9297.666667
2000/7/19,9540,9547.67069,9970.427677,9758.4245,9066.666667
2000/7/20,9290,9545.369483,9843.600581,9822.025453,10439.66667
2000/7/21,12489,9468.758638,9754.131251,9828.497992,12643.66667
2000/7/22,16152,10374.83105,9668.519467,9806.18797,14792
2000/7/23,15735,12107.98173,9880.412941,9764.887419,15449
2000/7/24,14460,13196.08721,10548.68358,9799.545076,14763.66667
2000/7/25,14096,13575.26105,11342.90467,10024.28663,14396.33333
2000/7/26,14633,13731.48273,12012.61158,10419.87204,14774
2000/7/27,15593,14001.93791,12528.27293,10897.6939,15254
2000/7/28,15536,14479.25654,12970.37242,11386.86761,16412
2000/7/29,18107,14796.27958,13423.03766,11861.91905,17420.66667
2000/7/30,18619,15789.4957,13835.01023,12330.25464,18774
2000/7/31,19596,16638.34699,14421.35588,12781.68132,19462.33333
2000/8/1,20172,17525.6429,15086.45321,13273.58368,20133.66667
2000/8/2,20633,18319.55003,15818.21012,13817.44454,20573.33333
2000/8/3,20915,19013.58502,16568.61209,14417.67421,20883.66667
2000/8/4,21103,19584.00951,17302.10397,15062.95558,21004.33333
2000/8/5,20995,20039.70666,17986.67563,15734.70009,20918.33333
2000/8/6,20657,20326.29466,18602.58494,16410.29276,20349.66667
2000/8/7,19397,20425.50626,19119.69786,17067.98041,19842.66667
2000/8/8,19474,20116.95438,19511.44038,17683.49564,19128.33333
2000/8/9,18514,19924.06807,19693.09458,18231.87906,18443.66667
2000/8/10,17343,19501.04765,19762.38663,18670.24372,17346.66667
2000/8/11,16183,18853.63335,19683.98493,18997.88659,16191.33333
2000/8/12,15048,18052.44335,19434.87946,19203.71609,15114.33333
2000/8/13,14112,17151.11034,19020.14863,19273.0651,14130.33333
2000/8/14,13231,16239.37724,18459.43714,19197.19016,13317.33333
2000/8/15,12609,15336.86407,17793.41917,18975.86425,12627.66667
2000/8/16,12043,14518.50485,17056.45264,18621.13073,11707.66667
2000/8/17,10471,13775.85339,16295.0683,18151.7273,11345
2000/8/18,11521,12784.39738,15539.30383,17594.7296,11229.66667
2000/8/19,11697,12405.37816,14712.83189,16978.10187,11660.66667
2000/8/20,11764,12192.86471,14020.59577,16298.52088,11791
2000/8/21,11912,12064.2053,13472.27646,15615.14335,12017
2000/8/22,12375,12018.54371,13049.85511,14972.28328,12275.33333
2000/8/23,12539,12125.4806,12740.46169,14395.55483,12636.66667
2000/8/24,12996,12249.53642,12555.96736,13899.02689,12995.66667
2000/8/25,13452,12473.47549,12464.03808,13496.10903,13438
2000/8/26,13866,12767.03284,12466.8693,13186.48774,13613.33333
2000/8/27,13522,13096.72299,12556.91837,12970.60221,13919
2000/8/28,14369,13224.30609,12718.85975,12846.49706,14126
2000/8/29,14487,13567.71427,12870.49366,12808.20587,14557
2000/8/30,14815,13843.49999,13079.65984,12826.8922,14704.33333
2000/8/31,14811,14134.94999,13308.81188,12902.72249,14830.33333
2000/9/1,14865,14337.76499,13556.65331,13024.54931,14834.66667
2000/9/2,14828,14495.9355,13790.98682,13184.18051,14832
2000/9/3,14803,14595.55485,14002.47142,13366.2224,14687.66667
2000/9/4,14432,14657.78839,14180.39645,13557.09711,14419.33333
2000/9/5,14023,14590.05187,14323.61403,13744.08691,13680.66667
2000/9/6,12587,14419.93631,14403.54538,13917.94505,14236.66667
2000/9/7,16100,13870.05542,14408.46266,14063.62515,16092.66667
2000/9/8,19591,14539.03879,14246.94049,14167.0764,18030.33333
2000/9/9,18400,16054.62716,14334.56998,14191.03563,18602
2000/9/10,17815,16758.23901,14850.58713,14234.09593,17645
2000/9/11,16720,17075.26731,15422.8827,14419.04329,17213
2000/9/12,17104,16968.68711,15918.59808,14720.19511,16924.66667
2000/9/13,16950,17009.28098,16233.62479,15079.716,16926.33333
2000/9/14,16725,16991.49669,16466.32165,15425.88864,17233
2000/9/15,18024,16911.54768,16623.87416,15738.01854,17299
2000/9/16,17148,17245.28338,16710.17621,16003.77523,18150.33333
2000/9/17,19279,17216.09836,16870.70836,16215.69552,18840
2000/9/18,20093,17834.96885,16974.32536,16412.19938,20056.33333
2000/9/19,20797,18512.3782,17232.51841,16580.83717,20805
2000/9/20,21525,19197.76474,17616.47635,16776.34154,21419
2000/9/21,21935,19895.93532,18090.86286,17028.38198,21944.66667
2000/9/22,22374,20507.65472,18632.3846,17347.12625,22225.66667
2000/9/23,22368,21067.55831,19194.96564,17732.70375,22316.66667
2000/9/24,22208,21457.69081,19756.74344,18171.38232,22015.33333
2000/9/25,21470,21682.78357,20267.02765,18646.99065,21057.66667
2000/9/26,19495,21618.9485,20691.75443,19133.00175,20321
2000/9/27,19998,20981.76395,20969.91265,19600.62755,19359.66667
2000/9/28,18586,20686.63476,20973.46804,20011.41308,18666
2000/9/29,17414,20056.44434,20887.41806,20300.02957,17309.66667
2000/9/30,15929,19263.71103,20638.12594,20476.24612,16049.33333
2000/10/1,14805,18263.29772,20225.80147,20524.81006,14702
2000/10/2,13372,17225.80841,19637.05034,20435.10748,13558.66667
2000/10/3,12499,16069.66588,18913.67776,20195.69034,12625
2000/10/4,12004,14998.46612,18060.4742,19811.08657,12094.66667
2000/10/5,11781,14100.12628,17141.87178,19285.90286,11281.33333
2000/10/6,10059,13404.3884,16229.34813,18642.69353,11301.33333
2000/10/7,12064,12400.77188,15381.86021,17918.68991,11400.33333
2000/10/8,12078,12299.74032,14487.53371,17157.641,12171.66667
2000/10/9,12373,12233.21822,13831.19569,16356.60881,12335.33333
2000/10/10,12555,12275.15275,13351.80245,15598.98488,12646
2000/10/11,13010,12359.10693,13028.80754,14924.83015,12981
2000/10/12,13378,12554.37485,12827.89736,14356.02337,13386.66667
2000/10/13,13772,12801.46239,12745.84061,13897.58556,13753.33333
2000/10/14,14110,13092.62368,12762.52714,13552.06208,14087
2000/10/15,14379,13397.83657,12861.5561,13315.2016,14116.33333
2000/10/16,13860,13692.1856,13022.44024,13179.10795,14371
2000/10/17,14874,13742.52992,13223.36385,13132.10764,14605.33333
2000/10/18,15082,14081.97094,13379.11367,13159.4845,14976.66667
2000/10/19,14974,14381.97966,13589.97085,13225.37325,15048.33333
2000/10/20,15089,14559.58576,13827.5735,13334.75253,15047.66667
2000/10/21,15080,14718.41003,14047.17718,13482.59882,15006.66667
2000/10/22,14851,14826.88702,14248.54703,13651.97233,14839
2000/10/23,14586,14834.12092,14422.04903,13830.94474,14474.66667
2000/10/24,13987,14759.68464,14545.6706,14008.27603,14982.66667
2000/10/25,16375,14527.87925,14609.87481,14169.4944,17104
2000/10/26,20950,15082.01547,14585.27614,14301.60852,19339.33333
2000/10/27,20693,16842.41083,14734.29794,14386.70881,20323
2000/10/28,19326,17997.58758,15366.73181,14490.98555,19274
2000/10/29,17803,18396.11131,16155.98854,14753.70943,17924
2000/10/30,16643,18218.17792,16828.02537,15174.39316,16813.33333
2000/10/31,15994,17745.62454,17245.07113,15670.48282,16548.66667
2000/11/1,17009,17220.13718,17395.23716,16142.85932,17198
2000/11/2,18591,17156.79602,17342.70716,16518.57267,18573
2000/11/3,20119,17587.05722,17286.93382,16765.81302,19943.33333
2000/11/4,21120,18346.64005,17376.97084,16922.14926,20617.66667
2000/11/5,20614,19178.64804,17667.8716,17058.59573,21424
2000/11/6,22538,19609.25363,18121.10453,17241.37849,22183.33333
2000/11/7,23398,20487.87754,18567.54926,17505.29631,23262.33333
2000/11/8,23851,21360.91428,19143.64774,17823.97219,23755.66667
2000/11/9,24018,22107.93999,19808.8277,18219.87486,23901.33333
2000/11/10,23835,22680.958,20498.56139,18696.56071,23726.66667
2000/11/11,23327,23027.1706,21153.28037,19237.16092,23185.66667
2000/11/12,22395,23117.11942,21715.44744,19811.99675,22271
2000/11/13,21091,22900.48359,22135.94903,20383.03196,21088.66667
2000/11/14,19780,22357.63851,22365.3094,20908.90708,19357
2000/11/15,17200,21584.34696,22363.00814,21345.82778,17823.66667
2000/11/16,16491,20269.04287,22129.40978,21650.98188,16329.33333
2000/11/17,15297,19135.63001,21571.29971,21794.51025,15295
2000/11/18,14097,17984.04101,20840.5988,21727.54709,14195.66667
2000/11/19,13193,16817.92871,19983.63146,21461.4626,13363.66667
2000/11/20,12801,15730.45009,19033.92064,21018.11326,12815.66667
2000/11/21,12453,14851.61507,18042.87947,20422.85547,12567.66667
2000/11/22,12449,14132.03055,17085.50015,19708.86267,12455.33333
2000/11/23,12464,13627.12138,16199.45927,18921.85392,12474.66667
2000/11/24,12511,13278.18497,15427.7579,18105.13552,12190
2000/11/25,11595,13048.02948,14782.88602,17301.92224,12226.66667
2000/11/26,12574,12612.12063,14262.42906,16546.21137,12275
2000/11/27,12656,12600.68444,13767.33653,15861.07668,12688.33333
2000/11/28,12835,12617.27911,13417.34091,15232.95463,12843.66667
2000/11/29,13040,12682.59538,13177.32237,14688.27052,12957.33333
2000/11/30,12997,12789.81676,13028.90427,14234.98607,13061.66667
2000/12/1,13148,12851.97173,12957.17802,13873.16153,13157.66667
2000/12/2,13328,12940.78021,12925.61613,13598.36648,13373.33333
2000/12/3,13644,13056.94615,12930.16536,13396.54137,13619
2000/12/4,13885,13233.06231,12968.1996,13256.62857,13661
2000/12/5,13454,13428.64361,13047.65841,13170.09988,13840
2000/12/6,14181,13436.25053,13161.95397,13133.36744,13950.66667
2000/12/7,14217,13659.67537,13244.24294,13141.9434,14161.33333
2000/12/8,14086,13826.87276,13368.87267,13172.63326,14102.66667
2000/12/9,14005,13904.61093,13506.2727,13231.50508,13944.66667
2000/12/10,13743,13934.72765,13625.77417,13313.93537,13784.33333
2000/12/11,13605,13877.20936,13718.46021,13407.48701,13908
2000/12/12,14376,13795.54655,13766.08496,13500.77897,16035.66667
2000/12/13,20126,13969.68258,13774.92343,13580.37076,18286.33333
2000/12/14,20357,15816.57781,13833.35118,13638.73656,20013.33333
2000/12/15,19557,17178.70447,14428.31917,13697.12095,20516
2000/12/16,21634,17892.19313,15253.43476,13916.48041,21180.66667
2000/12/17,22351,19014.73519,16045.06227,14317.56672,21475.66667
2000/12/18,20442,20015.61463,16935.96414,14835.81538,20793.33333
2000/12/19,19587,20143.53024,17859.85929,15465.86001,20272.33333
2000/12/20,20788,19976.57117,18544.96058,16184.0598,20868
2000/12/21,22229,20219.99982,18974.44375,16892.33003,22047
2000/12/22,23124,20822.69987,19348.11057,17516.96415,23080.66667
2000/12/23,23889,21513.08991,19790.48736,18066.30807,23983.33333
2000/12/24,24937,22225.86294,20307.26813,18583.56186,24415.66667
2000/12/25,24421,23039.20406,20882.84657,19100.67374,25070.66667
2000/12/26,25854,23453.74284,21529.75382,19635.32559,25339.66667
2000/12/27,25744,24173.81999,22106.95052,20203.65406,25658.66667
2000/12/28,25378,24644.87399,22727.01136,20774.643,25179
2000/12/29,24415,24864.81179,23302.37015,21360.35351,24317
2000/12/30,23158,24729.86826,23771.10264,21942.9585,23110.66667
2000/12/31,21759,24258.30778,24058.73233,22491.40174,21635.33333
2001/1/1,19989,23508.51545,24118.60496,22961.60092,20111.33333
2001/1/2,18586,22452.66081,23935.57811,23308.70213,18576
2001/1/3,17153,21292.66257,23490.70292,23496.76492,16729
2001/1/4,14448,20050.7638,22831.29081,23494.94632,15830.66667
2001/1/5,15891,18369.93466,21997.13271,23295.84967,15262.33333
2001/1/6,15448,17626.25426,20908.97329,22906.23458,15529
2001/1/7,15248,16972.77798,19924.15758,22307.0562,15250.66667
2001/1/8,15056,16455.34459,19038.7437,21592.18661,15062
2001/1/9,14882,16035.54121,18263.72397,20826.15374,14914
2001/1/10,14804,15689.47885,17595.26914,20057.42481,14839.66667
2001/1/11,14833,15423.83519,17023.53205,19318.77811,14824
2001/1/12,14835,15246.58464,16543.623,18630.20429,14845
2001/1/13,14867,15123.10924,16154.51149,18004.2299,14653
2001/1/14,14257,15046.27647,15845.09081,17449.31438,14829
2001/1/15,15363,14809.49353,15605.44651,16968.04731,15030.66667
2001/1/16,15472,14975.54547,15366.66062,16559.26707,15489.33333
2001/1/17,15633,15124.48183,15249.32607,16201.48513,15630
2001/1/18,15785,15277.03728,15211.8728,15915.83742,15859
2001/1/19,16159,15429.4261,15231.42214,15704.64803,16163.33333
2001/1/20,16546,15648.29827,15290.82333,15562.68027,16470.66667
2001/1/21,16707,15917.60879,15398.06581,15481.12318,16675.33333
2001/1/22,16773,16154.42615,15553.9287,15456.20597,16757
2001/1/23,16791,16339.99831,15734.07794,15485.52279,16541.66667
2001/1/24,16061,16475.29881,15915.85405,15560.08934,16429
2001/1/25,16435,16351.00917,16083.68748,15666.81875,16125.33333
2001/1/26,15880,16376.20642,16163.88399,15791.87937,16289.33333
2001/1/27,16553,16227.34449,16227.58072,15903.48075,17913.66667
2001/1/28,21308,16325.04115,16227.50985,16000.71074,19848.66667
2001/1/29,21685,17819.9288,16256.76924,16068.75047,21346.66667
2001/1/30,21047,18979.45016,16725.71711,16125.1561,20807.66667
2001/1/31,19691,19599.71511,17401.83702,16305.3244,19544.66667
2001/2/1,17896,19627.10058,18061.20045,16634.27819,17836
2001/2/2,15921,19107.77041,18530.97049,17062.35487,15846
2001/2/3,13721,18151.73928,18704.01046,17502.93955,15122.66667
2001/2/4,15726,16822.5175,18538.32911,17863.26083,15209.33333
2001/2/5,16181,16493.56225,18023.58563,18065.78131,16237.33333
2001/2/6,16805,16399.79357,17564.57861,18053.12261,16763.33333
2001/2/7,17304,16521.3555,17215.1431,17906.55941,17359.33333
2001/2/8,17969,16756.14885,17007.00682,17699.13452,17961.33333
2001/2/9,18611,17120.0042,16931.74943,17491.49621,18517.33333
2001/2/10,18972,17567.30294,16988.22586,17323.57217,18966.66667
2001/2/11,19317,17988.71206,17161.94898,17222.96828,19229.66667
2001/2/12,19400,18387.19844,17409.97791,17204.66249,18987.66667
2001/2/13,18246,18691.03891,17703.14407,17266.25712,19082
2001/2/14,19600,18557.52724,17999.51252,17397.3232,19145
2001/2/15,19589,18870.26906,18166.91693,17577.98,19599.33333
2001/2/16,19609,19085.88835,18377.92257,17754.66108,19532.33333
2001/2/17,19399,19242.82184,18590.3123,17941.63953,19454.33333
2001/2/18,19355,19289.67529,18786.06517,18136.24136,19332
2001/2/19,19242,19309.2727,18937.1482,18331.1885,19242.66667
2001/2/20,19131,19289.09089,19048.78555,18512.97641,19104.66667
2001/2/21,18941,19241.66362,19120.87715,18673.71915,18871.66667
2001/2/22,18543,19151.46454,19157.1131,18807.86655,18354
2001/2/23,17578,18968.92518,19155.41853,18912.64052,18134.66667
2001/2/24,18283,18551.64762,19099.47052,18985.47392,17913.33333
2001/2/25,17879,18471.05334,18935.12365,19019.6729,17951.66667
2001/2/26,17693,18293.43734,18795.90256,18994.30813,17674.33333
2001/2/27,17451,18113.30613,18645.16299,18934.78646,17417
2001/2/28,17107,17914.61429,18485.60593,18847.89942,17078.66667
